Pin_Group,Pin_Name
all_pcd_ssn,XXGPP_C_9_SRCCLKREQ0_B
all_pcd_ssn,XXGPP_C_8_SML1ALERT_B_PCHHOT_B
all_pcd_ssn,XXGPP_C_7_SML1DATA
all_pcd_ssn,XXGPP_C_6_SML1CLK
all_pcd_ssn,XXGPP_C_5_SML0ALERT_B
all_pcd_ssn,XXGPP_C_4_SML0DATA
all_pcd_ssn,XXGPP_C_3_SML0CLK
all_pcd_ssn,XXGPP_C_23_TBT_LSX3_B_DDP4_CTRLDATA
all_pcd_ssn,XXGPP_C_22_TBT_LSX3_A_DDP4_CTRLCLK
all_pcd_ssn,XXGPP_C_21_TBT_LSX2_B_DDP3_CTRLDATA
all_pcd_ssn,XXGPP_C_20_TBT_LSX2_A_DDP3_CTRLCLK
all_pcd_ssn,XXGPP_C_2_SMBALERT_B
all_pcd_ssn,XXGPP_C_19_TBT_LSX1_B_DDP2_CTRLDATA
all_pcd_ssn,XXGPP_C_18_TBT_LSX1_A_DDP2_CTRLCLK
all_pcd_ssn,XXGPP_C_17_TBT_LSX0_B_DDP1_CTRLDATA
all_pcd_ssn,XXGPP_C_16_TBT_LSX0_A_DDP1_CTRLCLK
all_pcd_ssn,XXGPP_C_15
all_pcd_ssn,XXGPP_C_14_SRCCLKREQ5_B
all_pcd_ssn,XXGPP_C_13_SRCCLKREQ4_B
all_pcd_ssn,XXGPP_C_12_SRCCLKREQ3_B
all_pcd_ssn,XXGPP_C_11_SRCCLKREQ2_B
all_pcd_ssn,XXGPP_B_9_DDSP_HPD1_DISP_MISC1
all_pcd_ssn,XXGPP_B_8_BK_4_SBK_4_ISH_GP_4
all_pcd_ssn,XXGPP_B_7_BK_3_SBK_3_ISH_GP_3
all_pcd_ssn,XXGPP_B_6_BK_2_SBK_2_ISH_GP_2
all_pcd_ssn,XXGPP_B_5_BK_1_SBK_1_ISH_GP_1
all_pcd_ssn,XXGPP_B_3_ISH_I2C0_SCL_ISH_I3C0_SCL_A_I2C2_SCL
all_pcd_ssn,XXGPP_B_25_ESPI_ALERT1_B
all_pcd_ssn,XXGPP_B_24_ESPI_ALERT0_B
all_pcd_ssn,XXGPP_B_23_TIME_SYNC_1_ISH_GP_6
all_pcd_ssn,XXGPP_B_22_TIME_SYNC_0_ISH_GP_5
all_pcd_ssn,XXGPP_B_21_A_I2C5_SCL_CNV_MFUART0_CTS_B_ISH_GP_9
all_pcd_ssn,XXGPP_B_20_A_I2C5_SDA_CNV_MFUART0_RTS_B_ISH_GP_8
all_pcd_ssn,XXGPP_B_2_ISH_I2C0_SDA_ISH_I3C0_SDA_A_I2C2_SDA
all_pcd_ssn,XXGPP_B_19_ISH_I2C2_SCL_A_I2C4_SCL_CNV_MFUART0_TXD
all_pcd_ssn,XXGPP_B_18_ISH_I2C2_SDA_A_I2C4_SDA_CNV_MFUART0_RXD
all_pcd_ssn,XXGPP_B_17_TBT_LSX0_OE_L_VDDEN2
all_pcd_ssn,XXGPP_B_16_TBT_LSX1_OE
all_pcd_ssn,XXGPP_B_15_USB2_OC3_B
all_pcd_ssn,XXGPP_B_14_USB2_OC2_B_DDSP_HPD4_DISP_MISC4
all_pcd_ssn,XXGPP_B_13_PLTRST_B
all_pcd_ssn,XXGPP_B_12_SLP_S0_B
all_pcd_ssn,XXGPP_B_11_USB2_OC1_B_DDSP_HPD3_DISP_MISC3
all_pcd_ssn,XXGPP_B_10_DDSP_HPD2_DISP_MISC2
all_pcd_ssn,XXGPP_B_1_USBC_SMLDATA
all_pcd_ssn,XXGPP_B_0_USBC_SMLCLK
all_pcd_ssn,XXGPP_A_9_OSSE_SMLDATA
all_pcd_ssn,XXGPP_A_8_OSSE_SMLCLK
all_pcd_ssn,XXGPP_A_6_ESPI_RESET_B
all_pcd_ssn,XXGPP_A_5_ESPI_CLK
all_pcd_ssn,XXGPP_A_4_ESPI_CS0_B
all_pcd_ssn,XXGPP_A_3_ESPI_IO_3_PRIACK_B
all_pcd_ssn,XXGPP_A_2_ESPI_IO_2_PRIPWRDNACK
all_pcd_ssn,XXGPP_A_17_ESPI_CS3_B
all_pcd_ssn,XXGPP_A_16_ESPI_CS2_B
all_pcd_ssn,XXGPP_A_15_DNX_FORCE_RELOAD
all_pcd_ssn,XXGPP_A_13_ESPI_CS1_B
all_pcd_ssn,XXGPP_A_12
all_pcd_ssn,XXGPP_A_11
all_pcd_ssn,XXGPP_A_10_OSSE_SMLALERT_B
all_pcd_ssn,XXGPP_A_1_ESPI_IO_1
all_pcd_ssn,XXGPP_A_0_ESPI_IO_0
all_pcd_ssn,XXDDSP_HPDA
all_pcd_ssn,XXCLKOUT_SOC_8_P_DP
all_pcd_ssn,XXCLKOUT_SOC_8_N_DP
all_pcd_ssn,XXCLKOUT_SOC_7_P_DP
all_pcd_ssn,XXCLKOUT_SOC_7_N_DP
all_pcd_ssn,XXCLKOUT_SOC_6_P_DP
all_pcd_ssn,XXCLKOUT_SOC_6_N_DP
all_pcd_ssn,XXCLKOUT_SOC_5_P_DP
all_pcd_ssn,XXCLKOUT_SOC_5_N_DP
all_pcd_ssn,XXCLKOUT_SOC_4_P_DP
all_pcd_ssn,XXCLKOUT_SOC_4_N_DP
all_pcd_ssn,XXCLKOUT_SOC_3_P_DP
all_pcd_ssn,XXCLKOUT_SOC_3_N_DP
all_pcd_ssn,XXCLKOUT_SOC_2_P_DP
all_pcd_ssn,XXCLKOUT_SOC_2_N_DP
all_pcd_ssn,XXCLKOUT_SOC_1_P_DP
all_pcd_ssn,XXCLKOUT_SOC_1_N_DP
all_pcd_ssn,XXCLKOUT_SOC_0_P_DP
all_pcd_ssn,XXCLKOUT_SOC_0_N_DP
all_pcd_ssn,XXUSB2B_ID
all_pcd_ssn,XXGPP_H_24_ESPI_ALERT4_B
all_pcd_ssn,XXGPP_H_23_ESPI_CS4_B
all_pcd_ssn,XXGPP_H_18
all_pcd_ssn,XXGPP_H_12
all_pcd_ssn,XXGPP_F_21
all_pcd_ssn,XXGPP_E_4
all_pcd_ssn,XXGPP_E_0
all_pcd_ssn,XXGPP_A_7
all_pcd_ssn,XXGPP_A_14_ADR_COMPLETE
all_pcd_ssn,XXMLK_RST_B
all_pcd_ssn,XXMLK_DATA
all_pcd_ssn,XXMLK_CLK
all_pcd_ssn,XXPCIE5_REF_PAD_CLK_N
all_pcd_ssn,XXPCIE5_REF_PAD_CLK_P
all_pcd_ssn,XXTYPEC_0_AUXPAD_N
all_pcd_ssn,XXTYPEC_0_AUXPAD_P
all_pcd_ssn,XXTYPEC_0_TX0_N
all_pcd_ssn,XXTYPEC_0_TX0_P
all_pcd_ssn,XXTYPEC_0_TX1_N
all_pcd_ssn,XXTYPEC_0_TX1_P
all_pcd_ssn,XXTYPEC_0_TXRX0_N
all_pcd_ssn,XXTYPEC_0_TXRX0_P
all_pcd_ssn,XXTYPEC_0_TXRX1_N
all_pcd_ssn,XXTYPEC_0_TXRX1_P
all_pcd_ssn,XXTYPEC_1_AUXPAD_N
all_pcd_ssn,XXTYPEC_1_AUXPAD_P
all_pcd_ssn,XXTYPEC_1_TX0_N
all_pcd_ssn,XXTYPEC_1_TX0_P
all_pcd_ssn,XXTYPEC_1_TX1_N
all_pcd_ssn,XXTYPEC_1_TX1_P
all_pcd_ssn,XXTYPEC_1_TXRX0_N
all_pcd_ssn,XXTYPEC_1_TXRX0_P
all_pcd_ssn,XXTYPEC_1_TXRX1_N
all_pcd_ssn,XXTYPEC_1_TXRX1_P
all_pcd_ssn,XXTYPEC_2_AUXPAD_N
all_pcd_ssn,XXTYPEC_2_AUXPAD_P
all_pcd_ssn,XXTYPEC_2_TX0_N
all_pcd_ssn,XXTYPEC_2_TX0_P
all_pcd_ssn,XXTYPEC_2_TX1_N
all_pcd_ssn,XXTYPEC_2_TX1_P
all_pcd_ssn,XXTYPEC_2_TXRX0_N
all_pcd_ssn,XXTYPEC_2_TXRX0_P
all_pcd_ssn,XXTYPEC_2_TXRX1_N
all_pcd_ssn,XXTYPEC_2_TXRX1_P
all_pcd_ssn,XXTYPEC_3_AUXPAD_N
all_pcd_ssn,XXTYPEC_3_AUXPAD_P
all_pcd_ssn,XXTYPEC_3_TX0_N
all_pcd_ssn,XXTYPEC_3_TX0_P
all_pcd_ssn,XXTYPEC_3_TX1_N
all_pcd_ssn,XXTYPEC_3_TX1_P
all_pcd_ssn,XXTYPEC_3_TXRX0_N
all_pcd_ssn,XXTYPEC_3_TXRX0_P
all_pcd_ssn,XXTYPEC_3_TXRX1_N
all_pcd_ssn,XXTYPEC_3_TXRX1_P
all_pcd_ssn,XXPCIE_GEN4_1_LAN_0_RX_N
all_pcd_ssn,XXPCIE_GEN4_1_LAN_0_RX_P
all_pcd_ssn,XXPCIE_GEN4_1_LAN_0_TX_N
all_pcd_ssn,XXPCIE_GEN4_1_LAN_0_TX_P
all_pcd_ssn,XXPCIE_GEN4_2_RX_N
all_pcd_ssn,XXPCIE_GEN4_2_RX_P
all_pcd_ssn,XXPCIE_GEN4_2_TX_N
all_pcd_ssn,XXPCIE_GEN4_2_TX_P
all_pcd_ssn,XXPCIE_GEN4_3_RX_N
all_pcd_ssn,XXPCIE_GEN4_3_RX_P
all_pcd_ssn,XXPCIE_GEN4_3_TX_N
all_pcd_ssn,XXPCIE_GEN4_3_TX_P
all_pcd_ssn,XXPCIE_GEN4_4_RX_N
all_pcd_ssn,XXPCIE_GEN4_4_RX_P
all_pcd_ssn,XXPCIE_GEN4_4_TX_N
all_pcd_ssn,XXPCIE_GEN4_4_TX_P
all_pcd_ssn,XXPCIE_GEN4_5_RX_N
all_pcd_ssn,XXPCIE_GEN4_5_RX_P
all_pcd_ssn,XXPCIE_GEN4_5_TX_N
all_pcd_ssn,XXPCIE_GEN4_5_TX_P
all_pcd_ssn,XXPCIE_GEN4_6_RX_N
all_pcd_ssn,XXPCIE_GEN4_6_RX_P
all_pcd_ssn,XXPCIE_GEN4_6_TX_N
all_pcd_ssn,XXPCIE_GEN4_6_TX_P
all_pcd_ssn,XXPCIE_GEN4_7_RX_N
all_pcd_ssn,XXPCIE_GEN4_7_RX_P
all_pcd_ssn,XXPCIE_GEN4_7_TX_N
all_pcd_ssn,XXPCIE_GEN4_7_TX_P
all_pcd_ssn,XXPCIE_GEN4_8_RX_N
all_pcd_ssn,XXPCIE_GEN4_8_RX_P
all_pcd_ssn,XXPCIE_GEN4_8_TX_N
all_pcd_ssn,XXPCIE_GEN4_8_TX_P
all_pcd_ssn,XXMBPB_0
all_pcd_ssn,XXMBPB_1
all_pcd_ssn,XXMBPB_2
all_pcd_ssn,XXMBPB_3
all_pcd_ssn,XXTRIG_SMB5
all_hptp_ddr,XXHPTP_CPU_RX_0
all_hptp_ddr,XXHPTP_CPU_RX_1
all_hptp_ddr,XXHPTP_CPU_RX_2
all_hptp_ddr,XXHPTP_CPU_RX_3
all_hptp_ddr,XXHPTP_CPU_RX_4
all_hptp_ddr,XXHPTP_CPU_RX_5
all_hptp_ddr,XXHPTP_CPU_RX_6
all_hptp_ddr,XXHPTP_CPU_RX_7
all_hptp_ddr,XXHPTP_CPU_RX_8
all_hptp_ddr,XXHPTP_CPU_RX_9
all_hptp_ddr,XXHPTP_CPU_RX_10
all_hptp_ddr,XXHPTP_CPU_RX_11
all_hptp_ddr,XXHPTP_CPU_RX_12
all_hptp_ddr,XXHPTP_CPU_RX_13
all_hptp_ddr,XXHPTP_CPU_RX_14
all_hptp_ddr,XXHPTP_CPU_RX_15
all_hptp_ddr,XXHPTP_CPU_CLK_RX_0__EC
all_hptp_ddr,XXHPTP_CPU_CLK_RX_1__EC
all_hptp_ddr,XXHPTP_CPU_TX_0
all_hptp_ddr,XXHPTP_CPU_TX_1
all_hptp_ddr,XXHPTP_CPU_TX_2
all_hptp_ddr,XXHPTP_CPU_TX_3
all_hptp_ddr,XXHPTP_CPU_TX_4
all_hptp_ddr,XXHPTP_CPU_TX_5
all_hptp_ddr,XXHPTP_CPU_TX_6
all_hptp_ddr,XXHPTP_CPU_TX_7
all_hptp_ddr,XXHPTP_CPU_TX_8
all_hptp_ddr,XXHPTP_CPU_TX_9
all_hptp_ddr,XXHPTP_CPU_TX_10
all_hptp_ddr,XXHPTP_CPU_TX_11
all_hptp_ddr,XXHPTP_CPU_TX_12
all_hptp_ddr,XXHPTP_CPU_TX_13
all_hptp_ddr,XXHPTP_CPU_TX_14
all_hptp_ddr,XXHPTP_CPU_TX_15
all_hptp_ddr,XXDDR_0CA1_0CA4_0CA3_0CS0
all_hptp_ddr,XXDDR_0CA10_1CA8_2CA2_2CA2
all_hptp_ddr,XXDDR_0CA11_NC_2CA0_2CA6
all_hptp_ddr,XXDDR_0CA12_1CA2_2CA1_2CA5
all_hptp_ddr,XXDDR_0CA2_NC_0CA2_0CA2
all_hptp_ddr,XXDDR_0CA3_0CA8_0CS1_0CA4
all_hptp_ddr,XXDDR_0CA4_NC_0CA1_0CA5
all_hptp_ddr,XXDDR_0CA5_0CA7_0CA0_0CA6
all_hptp_ddr,XXDDR_0CA6_NC_2CA6_2CA0
all_hptp_ddr,XXDDR_0CA7_1CA9_2CA5_2CA1
all_hptp_ddr,XXDDR_0CA8_NC_2CA4_2CS1
all_hptp_ddr,XXDDR_0CA9_1CA4_2CS1_2CA4
all_hptp_ddr,XXDDR_0CLK0N_0CLK0N_0CLKN_0CLKN
all_hptp_ddr,XXDDR_0CLK0P_0CLK0P_0CLKP_0CLKP
all_hptp_ddr,XXDDR_0CLK1N_1CLK0N_2CLKN_2CLKN
all_hptp_ddr,XXDDR_0CLK1P_1CLK0P_2CLKP_2CLKP
all_hptp_ddr,XXDDR_0CS0_NC_0CA4_0CS1
all_hptp_ddr,XXDDR_0CS1_0CA2_0CA5_0CA1
all_hptp_ddr,XXDDR_1CA0_0CS0_1CA6_1CA0
all_hptp_ddr,XXDDR_1CA1_0CS1_1CA3_1CS0
all_hptp_ddr,XXDDR_1CA10_1CA5_3CA2_3CA2
all_hptp_ddr,XXDDR_1CA11_1CA1_3CA1_3CA5
all_hptp_ddr,XXDDR_1CA12_1CS0_3CA0_3CA6
all_hptp_ddr,XXDDR_1CA2_0CA5_1CA2_1CA2
all_hptp_ddr,XXDDR_1CA3_0CA6_1CS1_1CA4
all_hptp_ddr,XXDDR_1CA4_0CA10_1CA1_1CA5
all_hptp_ddr,XXDDR_1CA5_0CA12_1CA0_1CA6
all_hptp_ddr,XXDDR_1CA6_1CA12_3CA6_3CA0
all_hptp_ddr,XXDDR_1CA7_1CA11_3CA5_3CA1
all_hptp_ddr,XXDDR_1CA8_1CA10_3CA4_3CS1
all_hptp_ddr,XXDDR_1CA9_1CS1_3CS1_3CA4
all_hptp_ddr,XXDDR_1CLK0N_0CLK1N_1CLKN_1CLKN
all_hptp_ddr,XXDDR_1CLK0P_0CLK1P_1CLKP_1CLKP
all_hptp_ddr,XXDDR_1CLK1N_1CLK1N_3CLKN_3CLKN
all_hptp_ddr,XXDDR_1CLK1P_1CLK1P_3CLKP_3CLKP
all_hptp_ddr,XXDDR_1CS0_0CA1_1CA4_1CS1
all_hptp_ddr,XXDDR_1CS1_0CA0_1CA5_1CA1
all_hptp_ddr,XXDDR_2CA0_3CA2_6CA1_6CA5
all_hptp_ddr,XXDDR_2CA1_3CA4_6CS1_6CA4
all_hptp_ddr,XXDDR_2CA10_NC_4CA2_4CA2
all_hptp_ddr,XXDDR_2CA11_2CA2_4CA5_4CA1
all_hptp_ddr,XXDDR_2CA12_2CA3_4CA6_4CA0
all_hptp_ddr,XXDDR_2CA2_3CA8_6CA2_6CA2
all_hptp_ddr,XXDDR_2CA3_3CA9_6CA5_6CA1
all_hptp_ddr,XXDDR_2CA4_NC_6CA4_6CS1
all_hptp_ddr,XXDDR_2CA5_2CA7_4CA0_4CA6
all_hptp_ddr,XXDDR_2CA6_NC_6CA6_6CA0
all_hptp_ddr,XXDDR_2CA7_2CA8_4CS1_4CA4
all_hptp_ddr,XXDDR_2CA8_NC_4CA1_4CA5
all_hptp_ddr,XXDDR_2CA9_2CA4_4CA3_4CS0
all_hptp_ddr,XXDDR_2CLK0N_2CLK0N_4CLKN_4CLKN
all_hptp_ddr,XXDDR_2CLK0P_2CLK0P_4CLKP_4CLKP
all_hptp_ddr,XXDDR_2CLK1N_3CLK0N_6CLKN_6CLKN
all_hptp_ddr,XXDDR_2CLK1P_3CLK0P_6CLKP_6CLKP
all_hptp_ddr,XXDDR_2CS0_3CA3_6CS0_6CA3
all_hptp_ddr,XXDDR_2CS1_NC_6CA0_6CA6
all_hptp_ddr,XXDDR_3CA0_3CS0_7CA0_7CA6
all_hptp_ddr,XXDDR_3CA1_3CS1_7CS1_7CA4
all_hptp_ddr,XXDDR_3CA10_2CA5_5CA2_5CA2
all_hptp_ddr,XXDDR_3CA11_2CA0_5CA5_5CA1
all_hptp_ddr,XXDDR_3CA12_2CS0_5CA6_5CA0
all_hptp_ddr,XXDDR_3CA2_3CA5_7CA2_7CA2
all_hptp_ddr,XXDDR_3CA3_3CA11_7CA5_7CA1
all_hptp_ddr,XXDDR_3CA4_3CA10_7CA4_7CS1
all_hptp_ddr,XXDDR_3CA5_2CA12_5CA0_5CA6
all_hptp_ddr,XXDDR_3CA6_3CA12_7CA6_7CA0
all_hptp_ddr,XXDDR_3CA7_2CA6_5CS1_5CA4
all_hptp_ddr,XXDDR_3CA8_2CA10_5CA1_5CA5
all_hptp_ddr,XXDDR_3CA9_2CS1_5CA3_5CS0
all_hptp_ddr,XXDDR_3CLK0N_2CLK1N_5CLKN_5CLKN
all_hptp_ddr,XXDDR_3CLK0P_2CLK1P_5CLKP_5CLKP
all_hptp_ddr,XXDDR_3CLK1N_3CLK1N_7CLKN_7CLKN
all_hptp_ddr,XXDDR_3CLK1P_3CLK1P_7CLKP_7CLKP
all_hptp_ddr,XXDDR_3CS0_3CA0_7CS0_7CA3
all_hptp_ddr,XXDDR_3CS1_3CA1_7CA1_7CA5
all_hptp_ddr,XXDDR_ANA_VIEW
all_hptp_ddr,XXDDR_DQ_IL500_NIL500_LP00_0
all_hptp_ddr,XXDDR_DQ_IL500_NIL500_LP00_1
all_hptp_ddr,XXDDR_DQ_IL500_NIL500_LP00_2
all_hptp_ddr,XXDDR_DQ_IL500_NIL500_LP00_3
all_hptp_ddr,XXDDR_DQ_IL500_NIL500_LP00_4
all_hptp_ddr,XXDDR_DQ_IL500_NIL500_LP00_5
all_hptp_ddr,XXDDR_DQ_IL500_NIL500_LP00_6
all_hptp_ddr,XXDDR_DQ_IL500_NIL500_LP00_7
all_hptp_ddr,XXDDR_DQ_IL501_NIL501_LP01_0
all_hptp_ddr,XXDDR_DQ_IL501_NIL501_LP01_1
all_hptp_ddr,XXDDR_DQ_IL501_NIL501_LP01_2
all_hptp_ddr,XXDDR_DQ_IL501_NIL501_LP01_3
all_hptp_ddr,XXDDR_DQ_IL501_NIL501_LP01_4
all_hptp_ddr,XXDDR_DQ_IL501_NIL501_LP01_5
all_hptp_ddr,XXDDR_DQ_IL501_NIL501_LP01_6
all_hptp_ddr,XXDDR_DQ_IL501_NIL501_LP01_7
all_hptp_ddr,XXDDR_DQ_IL502_NIL510_LP20_0
all_hptp_ddr,XXDDR_DQ_IL502_NIL510_LP20_1
all_hptp_ddr,XXDDR_DQ_IL502_NIL510_LP20_2
all_hptp_ddr,XXDDR_DQ_IL502_NIL510_LP20_3
all_hptp_ddr,XXDDR_DQ_IL502_NIL510_LP20_4
all_hptp_ddr,XXDDR_DQ_IL502_NIL510_LP20_5
all_hptp_ddr,XXDDR_DQ_IL502_NIL510_LP20_6
all_hptp_ddr,XXDDR_DQ_IL502_NIL510_LP20_7
all_hptp_ddr,XXDDR_DQ_IL511_NIL503_LP11_0
all_hptp_ddr,XXDDR_DQ_IL511_NIL503_LP11_1
all_hptp_ddr,XXDDR_DQ_IL511_NIL503_LP11_2
all_hptp_ddr,XXDDR_DQ_IL511_NIL503_LP11_3
all_hptp_ddr,XXDDR_DQ_IL511_NIL503_LP11_4
all_hptp_ddr,XXDDR_DQ_IL511_NIL503_LP11_5
all_hptp_ddr,XXDDR_DQ_IL511_NIL503_LP11_6
all_hptp_ddr,XXDDR_DQ_IL511_NIL503_LP11_7
all_hptp_ddr,XXDDR_DQ_IL512_NIL512_LP30_0
all_hptp_ddr,XXDDR_DQ_IL512_NIL512_LP30_1
all_hptp_ddr,XXDDR_DQ_IL512_NIL512_LP30_2
all_hptp_ddr,XXDDR_DQ_IL512_NIL512_LP30_3
all_hptp_ddr,XXDDR_DQ_IL512_NIL512_LP30_4
all_hptp_ddr,XXDDR_DQ_IL512_NIL512_LP30_5
all_hptp_ddr,XXDDR_DQ_IL512_NIL512_LP30_6
all_hptp_ddr,XXDDR_DQ_IL512_NIL512_LP30_7
all_hptp_ddr,XXDDR_DQ_IL513_NIL513_LP31_0
all_hptp_ddr,XXDDR_DQ_IL513_NIL513_LP31_1
all_hptp_ddr,XXDDR_DQ_IL513_NIL513_LP31_2
all_hptp_ddr,XXDDR_DQ_IL513_NIL513_LP31_3
all_hptp_ddr,XXDDR_DQ_IL513_NIL513_LP31_4
all_hptp_ddr,XXDDR_DQ_IL513_NIL513_LP31_5
all_hptp_ddr,XXDDR_DQ_IL513_NIL513_LP31_6
all_hptp_ddr,XXDDR_DQ_IL513_NIL513_LP31_7
all_hptp_ddr,XXDDR_DQ_IL520_NIL520_LP40_0
all_hptp_ddr,XXDDR_DQ_IL520_NIL520_LP40_1
all_hptp_ddr,XXDDR_DQ_IL520_NIL520_LP40_2
all_hptp_ddr,XXDDR_DQ_IL520_NIL520_LP40_3
all_hptp_ddr,XXDDR_DQ_IL520_NIL520_LP40_4
all_hptp_ddr,XXDDR_DQ_IL520_NIL520_LP40_5
all_hptp_ddr,XXDDR_DQ_IL520_NIL520_LP40_6
all_hptp_ddr,XXDDR_DQ_IL520_NIL520_LP40_7
all_hptp_ddr,XXDDR_DQ_IL521_NIL521_LP41_0
all_hptp_ddr,XXDDR_DQ_IL521_NIL521_LP41_1
all_hptp_ddr,XXDDR_DQ_IL521_NIL521_LP41_2
all_hptp_ddr,XXDDR_DQ_IL521_NIL521_LP41_3
all_hptp_ddr,XXDDR_DQ_IL521_NIL521_LP41_4
all_hptp_ddr,XXDDR_DQ_IL521_NIL521_LP41_5
all_hptp_ddr,XXDDR_DQ_IL521_NIL521_LP41_6
all_hptp_ddr,XXDDR_DQ_IL521_NIL521_LP41_7
all_hptp_ddr,XXDDR_DQ_IL531_NIL523_LP51_0
all_hptp_ddr,XXDDR_DQ_IL531_NIL523_LP51_1
all_hptp_ddr,XXDDR_DQ_IL531_NIL523_LP51_2
all_hptp_ddr,XXDDR_DQ_IL531_NIL523_LP51_3
all_hptp_ddr,XXDDR_DQ_IL531_NIL523_LP51_4
all_hptp_ddr,XXDDR_DQ_IL531_NIL523_LP51_5
all_hptp_ddr,XXDDR_DQ_IL531_NIL523_LP51_6
all_hptp_ddr,XXDDR_DQ_IL531_NIL523_LP51_7
all_hptp_ddr,XXDDR_DQ_IL532_NIL532_LP70_0
all_hptp_ddr,XXDDR_DQ_IL532_NIL532_LP70_1
all_hptp_ddr,XXDDR_DQ_IL532_NIL532_LP70_2
all_hptp_ddr,XXDDR_DQ_IL532_NIL532_LP70_3
all_hptp_ddr,XXDDR_DQ_IL532_NIL532_LP70_4
all_hptp_ddr,XXDDR_DQ_IL532_NIL532_LP70_5
all_hptp_ddr,XXDDR_DQ_IL532_NIL532_LP70_6
all_hptp_ddr,XXDDR_DQ_IL532_NIL532_LP70_7
all_hptp_ddr,XXDDR_DQ_IL533_NIL533_LP71_0
all_hptp_ddr,XXDDR_DQ_IL533_NIL533_LP71_1
all_hptp_ddr,XXDDR_DQ_IL533_NIL533_LP71_2
all_hptp_ddr,XXDDR_DQ_IL533_NIL533_LP71_3
all_hptp_ddr,XXDDR_DQ_IL533_NIL533_LP71_4
all_hptp_ddr,XXDDR_DQ_IL533_NIL533_LP71_5
all_hptp_ddr,XXDDR_DQ_IL533_NIL533_LP71_6
all_hptp_ddr,XXDDR_DQ_IL533_NIL533_LP71_7
all_hptp_ddr,XXDDR_DQS_IL500_NIL500_LP00_N
all_hptp_ddr,XXDDR_DQS_IL500_NIL500_LP00_P
all_hptp_ddr,XXDDR_DQS_IL501_NIL501_LP01_N
all_hptp_ddr,XXDDR_DQS_IL501_NIL501_LP01_P
all_hptp_ddr,XXDDR_DQS_IL502_NIL510_LP20_N
all_hptp_ddr,XXDDR_DQS_IL502_NIL510_LP20_P
all_hptp_ddr,XXDDR_DQS_IL503_NIL511_LP21_N
all_hptp_ddr,XXDDR_DQS_IL503_NIL511_LP21_P
all_hptp_ddr,XXDDR_DQS_IL510_NIL502_LP10_N
all_hptp_ddr,XXDDR_DQS_IL510_NIL502_LP10_P
all_hptp_ddr,XXDDR_DQS_IL511_NIL503_LP11_N
all_hptp_ddr,XXDDR_DQS_IL511_NIL503_LP11_P
all_hptp_ddr,XXDDR_DQS_IL512_NIL512_LP30_N
all_hptp_ddr,XXDDR_DQS_IL512_NIL512_LP30_P
all_hptp_ddr,XXDDR_DQS_IL513_NIL513_LP31_N
all_hptp_ddr,XXDDR_DQS_IL513_NIL513_LP31_P
all_hptp_ddr,XXDDR_DQS_IL520_NIL520_LP40_N
all_hptp_ddr,XXDDR_DQS_IL520_NIL520_LP40_P
all_hptp_ddr,XXDDR_DQS_IL521_NIL521_LP41_N
all_hptp_ddr,XXDDR_DQS_IL521_NIL521_LP41_P
all_hptp_ddr,XXDDR_DQS_IL522_NIL530_LP60_N
all_hptp_ddr,XXDDR_DQS_IL522_NIL530_LP60_P
all_hptp_ddr,XXDDR_DQS_IL523_NIL531_LP61_N
all_hptp_ddr,XXDDR_DQS_IL523_NIL531_LP61_P
all_hptp_ddr,XXDDR_DQS_IL530_NIL522_LP50_N
all_hptp_ddr,XXDDR_DQS_IL530_NIL522_LP50_P
all_hptp_ddr,XXDDR_DQS_IL531_NIL523_LP51_N
all_hptp_ddr,XXDDR_DQS_IL531_NIL523_LP51_P
all_hptp_ddr,XXDDR_DQS_IL532_NIL532_LP70_N
all_hptp_ddr,XXDDR_DQS_IL532_NIL532_LP70_P
all_hptp_ddr,XXDDR_DQS_IL533_NIL533_LP71_N
all_hptp_ddr,XXDDR_DQS_IL533_NIL533_LP71_P
all_hptp_ddr,XXDDR_WCK_NC_NC_LP71_N
all_hptp_ddr,XXDDR_WCK_NC_NC_LP71_P
all_hptp_ddr,XXDDR_VIEW_0
all_hptp_ddr,XXDDR_VIEW_1
all_hptp_ddr,XXDRAM_RESET_N
all_hptp_ddr,XXDDR_WCK_NC_NC_LP70_P
all_hptp_ddr,XXDDR_WCK_NC_NC_LP70_N
all_hptp_ddr,XXDDR_WCK_NC_NC_LP60_N
all_hptp_ddr,XXDDR_WCK_NC_NC_LP60_P
all_hptp_ddr,XXDDR_NC_3CA6_7CA3_7CS0
all_hptp_ddr,XXDDR_NC_2CA11_5CS0_5CA3
all_hptp_ddr,XXDDR_NC_3CA7_6CA3_6CS0
all_hptp_ddr,XXDDR_NC_2CA1_5CA4_5CS1
all_hptp_ddr,XXDDR_NC_2CA9_4CS0_4CA3
all_hptp_ddr,XXDDR_NC_NC_4CA4_4CS1
all_hptp_ddr,XXDDR_WCK_NC_NC_LP51_N
all_hptp_ddr,XXDDR_WCK_NC_NC_LP51_P
all_hptp_ddr,XXDDR_WCK_NC_NC_LP41_N
all_hptp_ddr,XXDDR_WCK_NC_NC_LP41_P
all_hptp_ddr,XXDDR_WCK_NC_NC_LP40_N
all_hptp_ddr,XXDDR_WCK_NC_NC_LP40_P
all_hptp_ddr,XXDDR_WCK_NC_NC_LP31_N
all_hptp_ddr,XXDDR_WCK_NC_NC_LP31_P
